190	 7,4205523783e-03	-2,92872e-03
191	 7,4596079171e-03	 6,50305e-03
192	 7,4986634560e-03	-2,29530e-03
193	 7,5377189948e-03	-2,00635e-03
194	 7,5767745336e-03	-4,96148e-03
195	 7,6158300725e-03	-5,47677e-03
196	 7,6548856113e-03	-8,33022e-03
197	 7,6939411501e-03	-1,12598e-03
198	 7,7329966890e-03	-4,66273e-03
199	 7,7720522278e-03	 3,87511e-03
200	 7,8111077666e-03	 1,63608e-03
201	 7,8501633055e-03	 8,26297e-03
202	 7,8892188443e-03	 1,09815e-02
203	 7,9282743831e-03	 4,31347e-03
204	 7,9673299220e-03	 4,36911e-03
205	 8,0063854608e-03	-3,97795e-05
206	 8,0454409996e-03	 7,76048e-04
207	 8,0844965385e-03	 5,64637e-03
208	 8,1235520773e-03	 3,66143e-03
209	 8,1626076161e-03	-5,53286e-03
210	 8,2016631550e-03	-4,48642e-03
211	 8,2407186938e-03	-2,12569e-03
212	 8,2797742326e-03	-4,74942e-03
213	 8,3188297715e-03	-3,96804e-03
214	 8,3578853103e-03	-9,39095e-03
215	 8,3969408491e-03	-4,59996e-03
216	 8,4359963880e-03	-5,98487e-03
217	 8,4750519268e-03	-7,11668e-03
218	 8,5141074656e-03	 5,75411e-04
219	 8,5531630045e-03	-4,35639e-03
220	 8,5922185433e-03	-4,96260e-03
221	 8,6312740821e-03	-2,45235e-03
222	 8,6703296209e-03	 8,33320e-05
223	 8,7093851598e-03	-2,58910e-03
224	 8,7484406986e-03	-2,45283e-03
225	 8,7874962374e-03	 4,26804e-04
226	 8,8265517763e-03	-1,90356e-03
227	 8,8656073151e-03	 1,00463e-03
228	 8,9046628539e-03	-1,81711e-03
229	 8,9437183928e-03	 3,63552e-03
230	 8,9827739316e-03	-1,10071e-03
231	 9,0218294704e-03	-6,09821e-03
232	 9,0608850093e-03	-5,09599e-03
233	 9,0999405481e-03	-5,58466e-03
234	 9,1389960869e-03	 1,06585e-03
235	 9,1780516258e-03	 9,94357e-04
236	 9,2171071646e-03	 4,98022e-03
237	 9,2561627034e-03	-6,56674e-03
238	 9,2952182423e-03	-4,50096e-03
239	 9,3342737811e-03	-1,29332e-03
240	 9,3733293199e-03	-5,03857e-03
241	 9,4123848588e-03	-3,33052e-03
242	 9,4514403976e-03	-3,33052e-03
243	 9,4904959364e-03	 3,22775e-03
244	 9,5295514753e-03	 3,74411e-03
245	 9,5686070141e-03	 1,87096e-03
246	 9,6076625529e-03	-5,88169e-03
247	 9,6467180918e-03	-6,45390e-03
248	 9,6857736306e-03	-3,13030e-03
249	 9,7248291694e-03	 4,63505e-03
250	 9,7638847083e-03	 2,93031e-03
251	 9,8029402471e-03	-4,14500e-03
252	 9,8419957859e-03	-4,99746e-03
253	 9,8810513248e-03	-6,37102e-03
254	 9,9201068636e-03	-5,28750e-03
255	 9,9591624024e-03	-4,43503e-03
256	 9,9982179413e-03	-3,58257e-03
257	 1,0037273480e-02	 5,07525e-03
258	 1,0076329019e-02	-2,49076e-03
259	 1,0115384558e-02	 3,94990e-03
260	 1,0154440097e-02	-7,89410e-03
261	 1,0193495635e-02	-4,88085e-03
262	 1,0232551174e-02	-1,31205e-02
263	 1,0271606713e-02	-2,57653e-02
264	 1,0310662252e-02	-9,99884e-03
265	 1,0349717791e-02	-5,97954e-03
266	 1,0388773330e-02	-1,58572e-02
267	 1,0427828868e-02	-1,46663e-02
268	 1,0466884407e-02	-8,70159e-03
269	 1,0505939946e-02	-1,72957e-02
270	 1,0544995485e-02	-1,71136e-02
271	 1,0584051024e-02	 9,68972e-04
272	 1,0623106563e-02	-9,76860e-03
273	 1,0662162101e-02	-1,89767e-02
274	 1,0701217640e-02	-8,12146e-03
275	 1,0740273179e-02	-1,14467e-02
276	 1,0779328718e-02	-1,76078e-02
277	 1,0818384257e-02	-1,13704e-02
278	 1,0857439796e-02	-1,07214e-02
279	 1,0896495334e-02	-2,07147e-02
280	 1,0935550873e-02	-1,13294e-02
281	 1,0974606412e-02	-9,78420e-03
282	 1,1013661951e-02	-2,11188e-02
283	 1,1052717490e-02	-2,02987e-02
284	 1,1091773029e-02	-1,10703e-02
285	 1,1130828567e-02	-1,61962e-02
286	 1,1169884106e-02	-9,35497e-03
287	 1,1208939645e-02	-1,13238e-02
288	 1,1247995184e-02	-2,43305e-02
289	 1,1287050723e-02	-1,34907e-02
290	 1,1326106262e-02	-2,49450e-02
291	 1,1365161800e-02	-1,41454e-02
292	 1,1404217339e-02	-1,83305e-02
293	 1,1443272878e-02	-2,82672e-02
294	 1,1482328417e-02	-4,92519e-03
295	 1,1521383956e-02	-2,07924e-02
296	 1,1560439495e-02	-1,92753e-02
297	 1,1599495033e-02	-1,10560e-02
298	 1,1638550572e-02	-2,64598e-02
299	 1,1677606111e-02	-2,17735e-02
300	 1,1716661650e-02	-6,16691e-03
301	 1,1755717189e-02	-2,54424e-02
302	 1,1794772728e-02	-2,05664e-02
303	 1,1833828266e-02	-1,24747e-02
304	 1,1872883805e-02	-2,93673e-02
305	 1,1911939344e-02	-1,75446e-02
306	 1,1950994883e-02	-1,50268e-02
307	 1,1990050422e-02	-1,39882e-02
308	 1,2029105961e-02	-2,34391e-02
309	 1,2068161499e-02	-2,73103e-02
310	 1,2107217038e-02	-2,05093e-02
311	 1,2146272577e-02	-2,32111e-02
312	 1,2185328116e-02	-1,19899e-02
313	 1,2224383655e-02	-1,00961e-02
314	 1,2263439194e-02	-1,71360e-02
315	 1,2302494732e-02	-1,52000e-02
316	 1,2341550271e-02	-2,55310e-02
317	 1,2380605810e-02	-2,06072e-02
318	 1,2419661349e-02	-2,12721e-02
319	 1,2458716888e-02	-3,13511e-02
320	 1,2497772427e-02	-2,14233e-02
321	 1,2536827965e-02	-2,06266e-02
322	 1,2575883504e-02	-1,61275e-02
323	 1,2614939043e-02	-2,07417e-02
324	 1,2653994582e-02	-1,61400e-02
325	 1,2693050121e-02	-2,71863e-02
326	 1,2732105660e-02	-2,30022e-02
327	 1,2771161198e-02	-1,60059e-02
328	 1,2810216737e-02	-2,55143e-02
329	 1,2849272276e-02	-2,05894e-02
330	 1,2888327815e-02	-1,62888e-02
331	 1,2927383354e-02	-2,24740e-02
332	 1,2966438893e-02	-2,53397e-02
333	 1,3005494431e-02	-2,06703e-02
334	 1,3044549970e-02	-2,07876e-02
335	 1,3083605509e-02	-2,35248e-02
336	 1,3122661048e-02	-2,99188e-02
337	 1,3161716587e-02	-1,53967e-02
338	 1,3200772126e-02	-2,06493e-02
339	 1,3239827664e-02	-2,73850e-02
340	 1,3278883203e-02	-1,88004e-02
341	 1,3317938742e-02	-2,73251e-02
342	 1,3356994281e-02	-2,54013e-02
343	 1,3396049820e-02	-2,07257e-02
344	 1,3435105359e-02	-2,00568e-02
345	 1,3474160897e-02	-3,21850e-02
346	 1,3513216436e-02	-1,71790e-02
347	 1,3552271975e-02	-1,60007e-02
348	 1,3591327514e-02	-3,17873e-02
349	 1,3630383053e-02	-2,41077e-02
350	 1,3669438592e-02	-2,91238e-02
351	 1,3708494130e-02	-3,67698e-02
352	 1,3747549669e-02	-2,76028e-02
353	 1,3786605208e-02	-1,54893e-02
354	 1,3825660747e-02	-2,79764e-02
355	 1,3864716286e-02	-2,92514e-02
356	 1,3903771825e-02	-2,00072e-02
357	 1,3942827363e-02	-2,42795e-02
358	 1,3981882902e-02	-1,57479e-02
359	 1,4020938441e-02	-2,16386e-02
360	 1,4059993980e-02	-2,46106e-02
361	 1,4099049519e-02	-1,73468e-02
362	 1,4138105058e-02	-2,13196e-02
363	 1,4177160596e-02	-1,82233e-02
364	 1,4216216135e-02	-1,26124e-02
365	 1,4255271674e-02	-2,54440e-02
366	 1,4294327213e-02	-1,58139e-02
367	 1,4333382752e-02	-2,98552e-02
368	 1,4372438291e-02	-1,92948e-02
369	 1,4411493829e-02	-1,79909e-02
370	 1,4450549368e-02	-2,25228e-02
371	 1,4489604907e-02	-1,81211e-02
372	 1,4528660446e-02	-2,28131e-02
373	 1,4567715985e-02	-1,80711e-02
374	 1,4606771524e-02	-2,02265e-02
375	 1,4645827062e-02	-7,80058e-03
376	 1,4684882601e-02	-1,51910e-02
377	 1,4723938140e-02	-1,40228e-02
378	 1,4762993679e-02	-1,43263e-02
379	 1,4802049218e-02	-1,74081e-02
380	 1,4841104757e-02	-2,37398e-02
381	 1,4880160295e-02	-2,72323e-02
382	 1,4919215834e-02	-2,28170e-02
383	 1,4958271373e-02	-2,61919e-02
384	 1,4997326912e-02	-1,71028e-02
385	 1,5036382451e-02	-8,57822e-03
386	 1,5075437990e-02	-2,05368e-02
387	 1,5114493528e-02	-2,05335e-02
388	 1,5153549067e-02	-1,99588e-02
389	 1,5192604606e-02	-1,93253e-02
390	 1,5231660145e-02	-2,11679e-02
391	 1,5270715684e-02	-1,20511e-02
392	 1,5309771223e-02	-1,69269e-02
393	 1,5348826761e-02	-1,49850e-02
394	 1,5387882300e-02	-1,43533e-02
395	 1,5426937839e-02	-9,37824e-03
396	 1,5465993378e-02	-1,35679e-02
397	 1,5505048917e-02	-2,01405e-02
398	 1,5544104456e-02	-1,49504e-02
399	 1,5583159994e-02	-1,71469e-02
400	 1,5622215533e-02	-2,02846e-02
401	 1,5661271072e-02	-1,92296e-02
402	 1,5700326611e-02	-1,56746e-02
403	 1,5739382150e-02	-2,03034e-02
404	 1,5778437689e-02	-2,12597e-02
405	 1,5817493227e-02	-1,84974e-02
406	 1,5856548766e-02	-1,39138e-02
407	 1,5895604305e-02	-1,83437e-02
408	 1,5934659844e-02	-1,82186e-02
409	 1,5973715383e-02	-1,70779e-02
410	 1,6012770922e-02	 4,34190e-04
411	 1,6051826460e-02	-2,88782e-02
412	 1,6090881999e-02	-1,70006e-02
413	 1,6129937538e-02	-2,34942e-02
414	 1,6168993077e-02	-2,30813e-02
415	 1,6208048616e-02	-1,52156e-02
416	 1,6247104155e-02	-1,89570e-02
417	 1,6286159693e-02	-2,26333e-02
418	 1,6325215232e-02	-1,42416e-04
419	 1,6364270771e-02	-1,59580e-02
420	 1,6403326310e-02	-2,86145e-02
421	 1,6442381849e-02	-2,74008e-02
422	 1,6481437388e-02	-2,16843e-02
423	 1,6520492926e-02	-1,91493e-02
424	 1,6559548465e-02	-2,26476e-02
425	 1,6598604004e-02	-2,68583e-02
426	 1,6637659543e-02	-2,40296e-02
427	 1,6676715082e-02	-1,96344e-02
428	 1,6715770621e-02	-2,56349e-02
429	 1,6754826159e-02	-3,05523e-02
430	 1,6793881698e-02	-2,38287e-02
431	 1,6832937237e-02	-2,15809e-02
432	 1,6871992776e-02	-2,00553e-02
433	 1,6911048315e-02	-2,33061e-02
434	 1,6950103854e-02	-2,22625e-02
435	 1,6989159392e-02	-1,43868e-02
436	 1,7028214931e-02	-1,72539e-02
437	 1,7067270470e-02	-1,79298e-02
438	 1,7106326009e-02	-1,11101e-02
439	 1,7145381548e-02	-1,79433e-02
440	 1,7184437087e-02	-2,77109e-02
441	 1,7223492625e-02	-2,53120e-02
442	 1,7262548164e-02	-2,53120e-02
443	 1,7301603703e-02	-3,03155e-02
444	 1,7340659242e-02	-2,25643e-02
445	 1,7379714781e-02	-2,69702e-02
446	 1,7418770320e-02	-2,98270e-02
447	 1,7457825858e-02	-2,98974e-02
448	 1,7496881397e-02	-2,88675e-02
449	 1,7535936936e-02	-3,05427e-02
450	 1,7574992475e-02	-3,13069e-02
451	 1,7614048014e-02	-2,50760e-02
452	 1,7653103553e-02	-2,39798e-02
453	 1,7692159091e-02	-2,59426e-02
454	 1,7731214630e-02	-2,79983e-02
455	 1,7770270169e-02	-2,83221e-02
456	 1,7809325708e-02	-2,52108e-02
457	 1,7848381247e-02	-2,69260e-02
458	 1,7887436786e-02	-2,72761e-02
459	 1,7926492324e-02	-3,04770e-02
460	 1,7965547863e-02	-2,51417e-02
461	 1,8004603402e-02	-2,13657e-02
462	 1,8043658941e-02	-2,66319e-02
463	 1,8082714480e-02	-2,32221e-02
464	 1,8121770019e-02	-2,08969e-02
465	 1,8160825557e-02	-2,48962e-02
466	 1,8199881096e-02	-2,70614e-02
467	 1,8238936635e-02	-2,22913e-02
468	 1,8277992174e-02	-2,24697e-02
469	 1,8317047713e-02	 1,56042e-02
470	 1,8356103252e-02	 5,68254e-04
471	 1,8395158790e-02	-1,95888e-02
472	 1,8434214329e-02	-1,94216e-02
473	 1,8473269868e-02	-2,17578e-02
474	 1,8512325407e-02	-2,30552e-02
475	 1,8551380946e-02	-2,45016e-02
476	 1,8590436485e-02	-2,56165e-02
477	 1,8629492023e-02	-2,24526e-02
478	 1,8668547562e-02	-2,70804e-02
479	 1,8707603101e-02	-2,39798e-02
480	 1,8746658640e-02	-2,01096e-02
481	 1,8785714179e-02	-1,97746e-02
482	 1,8824769718e-02	-2,43793e-02
483	 1,8863825256e-02	-2,09695e-02
484	 1,8902880795e-02	-1,72867e-02
485	 1,8941936334e-02	-1,62388e-02
486	 1,8980991873e-02	-2,11715e-02
487	 1,9020047412e-02	-3,08095e-02
488	 1,9059102951e-02	-2,36740e-02
489	 1,9098158489e-02	-2,56517e-02
490	 1,9137214028e-02	-1,98068e-02
491	 1,9176269567e-02	-2,01910e-02
492	 1,9215325106e-02	-1,96649e-02
493	 1,9254380645e-02	-2,16437e-02
494	 1,9293436184e-02	-2,12666e-02
495	 1,9332491722e-02	-2,05289e-02
496	 1,9371547261e-02	-2,53120e-02
497	 1,9410602800e-02	-1,62661e-02
498	 1,9449658339e-02	-2,28512e-02
499	 1,9488713878e-02	-2,38383e-02
500	 1,9527769417e-02	-1,97728e-02
501	 1,9566824955e-02	-2,31193e-02
502	 1,9605880494e-02	-1,04176e-03
503	 1,9644936033e-02	-2,42870e-02
504	 1,9683991572e-02	-1,85938e-02
505	 1,9723047111e-02	-1,32083e-02
506	 1,9762102650e-02	-1,27538e-03
507	 1,9801158188e-02	-5,15490e-02
508	 1,9840213727e-02	 1,31022e+00
509	 1,9879269266e-02	 4,88704e+00
510	 1,9918324805e-02	 1,03735e+01
511	 1,9957380344e-02	 2,00063e+01
512	 1,9996435883e-02	 3,53762e+01
513	 2,0035491421e-02	 4,80363e+01
514	 2,0074546960e-02	 6,15522e+01
515	 2,0113602499e-02	 7,08002e+01
516	 2,0152658038e-02	 7,61244e+01
517	 2,0191713577e-02	 7,82236e+01
518	 2,0230769116e-02	 7,39805e+01
519	 2,0269824654e-02	 6,56409e+01
520	 2,0308880193e-02	 5,46070e+01
521	 2,0347935732e-02	 4,30275e+01
522	 2,0386991271e-02	 3,12677e+01
523	 2,0426046810e-02	 2,07289e+01
524	 2,0465102349e-02	 1,20718e+01
525	 2,0504157887e-02	 5,66651e+00
526	 2,0543213426e-02	 2,16120e+00
527	 2,0582268965e-02	 1,75826e-01
528	 2,0621324504e-02	-3,12280e-01
529	 2,0660380043e-02	-2,63806e-01
530	 2,0699435582e-02	-1,77896e-01
531	 2,0738491120e-02	-1,61041e-01
532	 2,0777546659e-02	-1,73273e-01
533	 2,0816602198e-02	-1,46044e-01
534	 2,0855657737e-02	-1,51365e-01
535	 2,0894713276e-02	-1,53836e-01
536	 2,0933768815e-02	-1,33681e-01
537	 2,0972824353e-02	-1,24853e-01
538	 2,1011879892e-02	-1,22403e-01
539	 2,1050935431e-02	-9,85562e-02
540	 2,1089990970e-02	-9,89946e-02
541	 2,1129046509e-02	-9,26765e-02
542	 2,1168102048e-02	-9,31940e-02
543	 2,1207157586e-02	-7,57768e-02
544	 2,1246213125e-02	-6,95087e-02
545	 2,1285268664e-02	-7,21337e-02
546	 2,1324324203e-02	-6,29106e-02
547	 2,1363379742e-02	-6,82947e-02
548	 2,1402435281e-02	-8,10816e-02
549	 2,1441490819e-02	-7,36633e-02
550	 2,1480546358e-02	-8,14222e-02
551	 2,1519601897e-02	-8,98829e-02
552	 2,1558657436e-02	-1,02993e-01
553	 2,1597712975e-02	-1,04669e-01
554	 2,1636768514e-02	-1,08571e-01
555	 2,1675824052e-02	-1,23459e-01
556	 2,1714879591e-02	-1,22067e-01
557	 2,1753935130e-02	-1,18018e-01
558	 2,1792990669e-02	-1,39627e-01
559	 2,1832046208e-02	-1,25557e-01
560	 2,1871101747e-02	-1,30775e-01
561	 2,1910157285e-02	-1,45776e-01
562	 2,1949212824e-02	-1,36406e-01
563	 2,1988268363e-02	-1,39479e-01
564	 2,2027323902e-02	-1,44458e-01
565	 2,2066379441e-02	-1,37881e-01
566	 2,2105434980e-02	-1,44907e-01
567	 2,2144490518e-02	-1,46922e-01
568	 2,2183546057e-02	-1,53512e-01
569	 2,2222601596e-02	-1,67004e-01
570	 2,2261657135e-02	-1,59592e-01
571	 2,2300712674e-02	-1,66524e-01
572	 2,2339768213e-02	-1,73285e-01
573	 2,2378823751e-02	-1,76930e-01
574	 2,2417879290e-02	-1,85305e-01
575	 2,2456934829e-02	-1,89349e-01
576	 2,2495990368e-02	-1,90434e-01
577	 2,2535045907e-02	-1,96976e-01
578	 2,2574101446e-02	-2,07296e-01
579	 2,2613156984e-02	-2,13114e-01
580	 2,2652212523e-02	-2,10987e-01
581	 2,2691268062e-02	-2,27298e-01
582	 2,2730323601e-02	-2,34033e-01
583	 2,2769379140e-02	-2,31399e-01
584	 2,2808434679e-02	-2,46088e-01
585	 2,2847490217e-02	-2,57561e-01
586	 2,2886545756e-02	-2,55891e-01
587	 2,2925601295e-02	-2,56624e-01
588	 2,2964656834e-02	-2,69193e-01
589	 2,3003712373e-02	-2,57594e-01
590	 2,3042767912e-02	-2,69554e-01
591	 2,3081823450e-02	-2,73800e-01
592	 2,3120878989e-02	-2,72771e-01
593	 2,3159934528e-02	-2,81857e-01
